num_hash,search_dt,status_verify_yn,device_none_network_count_1m,device_wifi_network_count_1m,device_mobile_network_count_1m,device_none_network_count_6m,device_wifi_network_count_6m,device_mobile_network_count_6m
be40780d0fa7bb576a5fc13bf6fd684a52682aa2f9748980501595ae8d42dd7b,2022-05-01,True,,,,,15.0,
6b67e4094bfe8895d9cbb8b33ae9f93b257bf2009c468f1353546ee124eb4d17,2022-05-01,True,,53.0,29.0,,327.0,81.0
91323f7fc82dccb398a72942420ade909eaac920bbe7063abd226436d2c4232a,2022-05-01,True,,,,,,
b99c10982cbe29ccf9b539e91294ab6dce78f2fae1c6225b669f57fbd90ee23b,2022-05-01,True,,,,,,
3037d3039fd965fcb4cfff87c5a063f910c36b219ed85d78c87ca691e7740bff,2022-05-01,True,,33.0,53.0,7.0,219.0,277.0
b7acc2c3fdceeee5275478389b247aacfc380f0aa84402e949a61927da8163b7,2022-05-01,True,,,,,,
05d3caa4c120d6b1278e1e1334c1067b02ac3cc91712475709d4359621103dee,2022-05-01,True,,63.0,15.0,,121.0,29.0
4f07b80a753bd8f42ad2640bd0acc5c568e1f97bfc7da9ad72377ace00abbdba,2022-05-01,True,,,,,,
5e6b7333f12f8d072330ac6609c90528d12f1f50c5c8b21d925da0086c443121,2022-05-01,True,,59.0,15.0,11.0,331.0,89.0
250088ef2ccd6bcfb144da8d7c610bf67b5671c3ec238559101547b8048eb9da,2022-05-01,True,13.0,29.0,15.0,15.0,191.0,119.0
8bd61c34f65a7d08c6ae9d54dfbf2173c392952759c312ace2845d4b0f691165,2022-05-01,True,,,,,,
4b8176cb8e1f60add0f2369ce4538ebc7792267e48bb87adb6e2096a9c796b2c,2022-05-01,True,,,,,,
2b71cf4361b636f5d216a385181445bf33bce90e0af160988e43cc24fa908856,2022-05-01,True,,65.0,9.0,7.0,359.0,25.0
184014abc9acd2ab0a413948da8f91a1146552b05cf11a0df91e625fffd497ea,2022-05-01,True,9.0,23.0,33.0,33.0,91.0,225.0
728c04ffcc71b1c60e7f0f1feca00d53b6f99ade061e7a3774acfc9acfb7a044,2022-05-01,True,,,,,,
9e4c4cdb59cf5fb4e97167d4670d8427d4d3c736e1f967e22dc5ef408cc1f28b,2022-05-01,True,,,,,13.0,47.0
92cc6cf1a49f0046ca392f1a802fb1dccccf35f446e11fd9d54d2664f8b3e45a,2022-05-01,True,,17.0,15.0,,125.0,51.0
d29b4508eb98368b4e6fefaeb45dde957025e5b23b5d58f84fca1bf95ebf3219,2022-05-01,True,7.0,27.0,61.0,7.0,145.0,357.0
d687a1a8c5a6e86790e8a5f3bd0a21b2a785369fbf93f55af105b5f83bb78f09,2022-05-01,True,,,,,,
a7c35649fc29e33a21fee817c10fdc766ec5a2da8cd4c96591c02ebd52957ea4,2022-05-01,True,,,,,,
5100a1b32570457792c0cf4d77abb477448ee74731046cb6526bff1bcd4d3837,2022-05-01,True,,,,,161.0,9.0
04f06cb1b3d121f5caff5c6e377928aa69c37da9e5acd08269de160c855297e5,2022-05-01,True,,,,,,
fb9423c81ad8fc73adea46b63a053470dce7c015279fffd811a23b0243421ebb,2022-05-01,True,7.0,11.0,65.0,21.0,113.0,327.0
46506fb5e8bf99911482f8ce34249f86d3ee7786c2a12a9cd961fe5d7dc928c4,2022-05-01,True,,63.0,45.0,,335.0,299.0
2d7a067a9b812f8925dcf616677c35a84aa7df2c0c05839092b57deec852dd1f,2022-05-01,True,,65.0,19.0,,363.0,95.0
5fd4f1177873a04127e575ee332b8a7f964b8850835d15da55daffc8153d10d0,2022-05-01,True,,21.0,35.0,,131.0,65.0
0682edf35d066ba61aeba50223e09665f5221222c4f105b07bfa579d987bd706,2022-05-01,True,,65.0,,,359.0,13.0
bf4ebcc2081c2bbe96ff486fec99f6b1e7841113f3dc31e37b8415ca59b09bf4,2022-05-01,True,,,,,,
90a31989fda6c0102149a2aa9259071385e5ea8ebc13741ef13963113e42eeef,2022-05-01,True,,,,,,
e5be3ee23936bb411e841e7756926f0fc04e749bfb0fc01e1779671446db127d,2022-05-01,True,,,,,,
8d4afd0ea30e46932dbae64c2e7582940fd15356aa754eb48418de2dd6798412,2022-05-01,True,,,,,,
a319a337e773cf1fa4d239d9fc4bf1f65c2c579683edc7d6be383a58fc4b4ec5,2022-05-01,True,,,,,,
bc3e97b78abd443db33a6a069c6b588e862cc38f4b1ed56b61ee816cc32f5fd5,2022-05-01,True,,,,,,
ac6a5a5272420f94e940205420908a896c75302003816043ca003ab1212de417,2022-05-01,True,,,,,,
ad0cd41d6de30d11ab38b44a172fc3f10a37b0890b87d888667e321bbac64bfa,2022-05-01,True,,33.0,29.0,,85.0,95.0
a8028062f4c27ccee1ba7d988d75efb71601abf334da1a3c5dafa3efb68a6224,2022-05-01,True,,,,,15.0,17.0
740bfec2760c04a0b4ba9b49c69679513c23863b1fd993652876279877e1b77e,2022-05-01,True,9.0,11.0,55.0,29.0,61.0,331.0
d735afe0cb3ac6ed6bebf4c059e7bb4df5946b013d6bccbffa4f8149c584cc98,2022-05-01,True,,,,,,
50beb915bcaf0fb8943988afa051207e41c0a59a43868686e0f1194c7435c28a,2022-05-01,True,,,,,,
5f5b8e910918e09fe66408ae39f11ba03b5c2166609d98a200c041d82cba7a4f,2022-05-01,True,,,,,,
c62b61c18fe45645e2cab89eb9d6e76be6ea961bb1625d0855c94833d1965542,2022-05-01,True,,,,,,
3b917f4a395a7f0dbbe294e40d4d3acd57cd585c7ea150d8ee63736ba589acba,2022-05-01,True,,53.0,33.0,,129.0,173.0
c287165fb79d2608910ebabdef96b1658172e3ff875627b6b328abd7cbca2afd,2022-05-01,True,,,,,,
f90e40055c2c31dbdd35292533ba1af2c85fb25eea0e423e8df6b97fbd62eb4d,2022-05-01,True,,,,,,
1ad9096485c7514687c2c98b0ef0180f329ac7ef4528b696753bb43285d46ce2,2022-05-01,True,,,,,,
3da72dccddbc3963922756f4bc4485d9be4bba7a49fb08e09a892d619b0a980c,2022-05-01,True,,55.0,,7.0,317.0,67.0
08a48d99f9e52f822aa5a54fb3d9032ada47de5029882c48bd47c0546ddf98d9,2022-05-01,True,,65.0,,,353.0,15.0
cc2229b58cfe2721c154309a9ba411705cfcb1c0f1786bf595e3a80780198243,2022-05-01,True,,,,,,
e428361f9895fd982259acdb5758db551ca32b3d55db27f6c07248bc8b59c512,2022-05-01,True,,,,,,
7c8720a05702f2cdf97c063465511d488b9bfec934242ad4763fe61e17711578,2022-05-01,True,,,,,,
07a886ed341824e191fbd61b3f3c4dfa875bc15467154e6c51e5b813e387f13d,2022-05-01,True,,39.0,39.0,,325.0,285.0
34f287f83e7544e20384f728c7bcd5c02fb81a09912bd2e6fc833b19e1bfc432,2022-05-01,True,,,,,,
b1cac93f6d603605a55d50ae1f3947aae8d99e86b9f940b377805ceb7480ef0f,2022-05-01,True,,,,,,
6904e8690ba54d36ce6c58c42815f5aae4501fd2c5af6f5b79ad0fd03170691a,2022-05-01,True,,57.0,17.0,,261.0,161.0
45d225d01c64fdc8df9a6ad01cc6b3f7d255d9a38fd5983748fd54aa33626dad,2022-05-01,True,23.0,65.0,,41.0,359.0,39.0
a86074370a0a4427fad27dfaf4f15a4b5e7bf58b0a2b7b5c43aa40bc4366eea0,2022-05-01,True,,,,9.0,,
603a42bff0a7b7a91c2b1459771e6fcaaaeb7bdb16ace0feee5270201cffdf3d,2022-05-01,True,,,,,,
ffe49428c8e5513deea1315080ed8bf229a6c13cf3add695f17ccf04293b2bd2,2022-05-01,True,,61.0,9.0,,355.0,31.0
71869f2ad66120cd35c768f701cc421d37b836984f4f66dc5d10cc5eaee5e85f,2022-05-01,True,,,63.0,,113.0,235.0
1045c1e90dc45a89ad3576b06e680578a72f16262a513733887cf6177306bd06,2022-05-01,True,,,,,,
f8b09ad0a09d5ed471d1db3b9b78f55ca40c0a63df5c7d4cf12f700b7428bf21,2022-05-01,True,,,,,,
bcc690a94090bb3a51ab74d4e95ddeaf674b39042e255be416de9bf21dc1451e,2022-05-01,True,,15.0,63.0,,231.0,191.0
17e08f8ae58419ab7d18fe2754c99368d67b2df03c977451d64e2bdd2ef87815,2022-05-01,True,,15.0,49.0,,15.0,49.0
7fea98367f37314f841f8bc4d7cd2c118de876e93de2993d208b77753077d7fc,2022-05-01,True,,25.0,55.0,,89.0,93.0
cf2360ddbff41b457d75576e8c0369a1524f4dacd0096f212cbbf0302a6cbe80,2022-05-01,True,,,,,,
3a705393b39a97452061e6481a631299ca335e8c7e67dbbd18572cd4f97208c7,2022-05-01,True,,,,,11.0,9.0
cd9d357f90c65dbebc3b39119974afe56af940471c808a48fb341541883b0207,2022-05-01,True,,17.0,61.0,,73.0,343.0
1df920cebe8b0e0d1fecb08ec7b1bb8886561afdc8d8e1c77a294b78fd5abb1f,2022-05-01,True,,,,,,
4bdc6e5fccc694809c1b6a3054703dce16f903443c1779634798413092871591,2022-05-01,True,,63.0,,,349.0,
6a1b2451bad41671e0aee326297af463cf52db57020d475c5ed48bf40a05e246,2022-05-01,True,,,,,,
0a679f78964dfe53db24c688f0c06e96645c55f3c30becbaacf092006f6c969b,2022-05-01,True,,,,,,
7901ba6751acf3896cf977c17cb92e6e5bea54900e0cdf8d567a5a0aa2d06e91,2022-05-01,True,,,,,,
87165487857e48ad799b679070de4a57d2514cc56a7eba3dc7508088b7d3d690,2022-05-01,True,,23.0,,,131.0,
4c5bce3bb2a4b110188e3d871e9e966a69e57927b115387445e4fe913783f361,2022-05-01,True,,17.0,43.0,,71.0,237.0
96658252fb440fc00d737938e21f2010dcac61d19a57482a19d4b902987a22bc,2022-05-01,True,,59.0,61.0,,303.0,131.0
c7597c61e2215342828843c4586af2c76d6b05104f36e38d77700df33fd62212,2022-05-01,True,,,,,,
1ddf4b381295c30af1cec3d5d912f002336d1d319606b87015613ce1523d6ccf,2022-05-01,True,,,,,59.0,49.0
4592542c99020aae69b5b3c29022b12ef7bb0fb57a46662404ef69f5fda4a2b5,2022-05-01,True,,,,,,
c58614bbfd4ccd5e7e28054b53b38df9fb264f5d2d5591b41bb2873e8e64be1d,2022-05-01,True,,65.0,7.0,9.0,357.0,81.0
a727080f93003af379f831c83b4bfb2c0e206ceeb8920ee29b3afecbbfb3f2f2,2022-05-01,True,,,,,17.0,81.0
7cf9d3170ca0586245e667d3b8da03be178b7c3d74da18ff3fbc77622e74a8e6,2022-05-01,True,,,,,,
393b2d6eaa540bdf27ac0243b8fc0048f03becb0feadcd6383cdbd2540acb472,2022-05-01,True,,49.0,35.0,,287.0,235.0
b2918461a0cb1626de9b234781ded461b1a2991410c5928f5e53b5f5749a3d69,2022-05-01,True,,,,,,
60654f6e7633b7903672bd871846f4c4bdf134afb087ea6b70bf907b2d2f2e7e,2022-05-01,True,,,,,,
14b503a11823a06a08ab429aad01579fe7a4faa3e2b8b6a075981cc3769ff423,2022-05-01,True,,,15.0,,,15.0
49071f4e1a6c335dc26d6edfcd3c30a4ce72bad959feb16d9346eb30f7e211b0,2022-05-01,True,,,,7.0,41.0,117.0
984b5097c69bf95bd8eb34fcbb925a8a96220432217aa32a6932ff5046461db1,2022-05-01,True,,23.0,63.0,,137.0,347.0
e9c9637394f805f0dd194252aefc9155453d9d362bd1f3b182b103c6a653c29a,2022-05-01,True,,,,,,199.0
8bf8baeb35a1dcb700d199929aa40fbf4d237f3800c2cb52e47980397bd44e67,2022-05-01,True,,,,,,
64606cd4d5868227b55e354e8a55b985c52a0ff7b1f9686756a91f84c323cd2d,2022-05-01,True,,,,109.0,67.0,237.0
b6f86e0378bb7d5de52c103e389958f24aca787b4cb98b058b934f6db907f0be,2022-05-01,True,,13.0,,9.0,313.0,
e2f5f14973f9ef52c4feda9d534232d544259c8de7028cc762ac235311a89e15,2022-05-01,True,25.0,33.0,61.0,165.0,179.0,287.0
2109d428d9f07370601ba63b702a839b03311069818523f50aea0f8a60a8f82b,2022-05-01,True,9.0,19.0,9.0,29.0,295.0,35.0
806de4500d3cc22e5d287d78ed3625084e6238fdabc4c865abbeeec9a4bb4b0e,2022-05-01,True,,,35.0,,103.0,151.0
acd8e940ede29a43372a711ff156eb4a972aad1a3a14eb026780529cbfb9de41,2022-05-01,True,7.0,23.0,21.0,7.0,23.0,21.0
a9b653735b1d6d715ee0bd67c0902938175525d250099de3d0dbee2e4aeeb8c3,2022-05-01,True,,,,,,
ffc1771b88739ceffca4125d3dd3cce7d2c496687b4331806002040876ed9048,2022-05-01,True,7.0,57.0,41.0,33.0,331.0,177.0
af2636e2bdca31d23f9f12f769cb1ba936655578c76257b08d382df93315d5ad,2022-05-01,True,,51.0,55.0,,95.0,199.0
1834f704c3c32d7ed485f4b2c5d67c8b416e072fc717f44106e9e583d0aab816,2022-05-01,True,,,,,,
b84944f09da1de02dd5608561e7fb632d6825de770e564d169ad6ce7fb7eacfd,2022-05-01,True,,35.0,61.0,,207.0,335.0
f12f3d94b7d66b65365a1c6c8a6abd6e1d679ad7f33e7931843a036584b8f69c,2022-05-01,True,,,,,,
f3a22650e29185a9beaedaefa7e24cdff091e183a0625b8ba2d1788b22b2bad2,2022-05-01,True,,39.0,,11.0,223.0,
977e39c2f328f964cfb06329276d862542b3ffbd7c50e692617c60b0063087b4,2022-05-01,True,,,,,,
da6a73aa746573e0da1f33a3dcaf83feaeea3dd27e7a886cdbe8aee3e2782ac1,2022-05-01,True,,,,,,
9131de971633849780dd212d9a79dcfb748bba97a98cc7cb35680563a23e1ea8,2022-05-01,True,,,,,,
6bfa551811af58e40260da63034fdf9a2e006603b1e78ac16e6d9b931180aa9c,2022-05-01,True,,,,,,9.0
5374f8e542383f3cbec9e8823674468f3c5f47599fe06121c151e5990827867e,2022-05-01,True,,,,,,
fc6a955156b0b5266e0d50374da26794568c3c323dbb21b32ecb764fdb3aae1b,2022-05-01,True,,,,,,
63867552c8bc717d92994e740916649cab75bd935f43ee546c602a73cca2c180,2022-05-01,True,,,,,,
ca2a8e013edde73f54fd1a8961112fdce3bdaf197ecbd6c7eb96035248ea3931,2022-05-01,True,,25.0,61.0,9.0,141.0,273.0
8e3605afe9dc01929b6de99662bc1d2687c04fcc7eccd0827a46f38c4fd142aa,2022-05-01,True,,,,,,
5ce9afe1db47dc8f8d753c8b82199a6f4723c98a520523afd4c33087ae5c3194,2022-05-01,True,,,,,,
bc508eccd484afa5c22ae5e81e7792d19d614e8f2e4f096b07f4f22b733217ff,2022-05-01,True,,,,,,
d222e12bbc7c6237727878c8b2ef9b9a5aefbed8f969e0c45397ea3b114c952b,2022-05-01,True,,,,,,
6f6b317847826bebb6eb18373799af55570a4ff368a8b6536c38c002fff34776,2022-05-01,True,,41.0,11.0,71.0,251.0,55.0
184645c7266b52bdb5deb9aafdc09c532ca1b3cd7c185fc3ad8ece34d3b0dda2,2022-05-01,True,7.0,65.0,,13.0,351.0,9.0
b194a0f84464ef6a59163a807230db6c0f651a1376b592ec270e2b8f33d8fbe5,2022-05-01,True,,,,,,
1911ccbf38a75e480a2db5ad651b18d45b66edd934cea3a1456a37e87d663ba9,2022-05-01,True,,,,,,
b9780253095d846b56f0fc1845c793307f4154e9f89e3549a3475a1be559d7de,2022-05-01,True,,25.0,51.0,,159.0,295.0
99ad98d76593088edf8bb241d6dbb3bda97a6ae65176604ed147f420b0e0390e,2022-05-01,True,,,,,,
445bcdbfd8b3aaef2261ec8cf6385d0db31a14bb50b1f195fd4850027eab9916,2022-05-01,True,,61.0,7.0,,303.0,71.0
06c04b31ce4b7b8cff21c21e941a71dcc05fd80865994dce49353c3da3896ca9,2022-05-01,True,,,,,,
9ff1cce11e8c4932ca17fd3b5ed3d86003e2d1647f59e5493e3f6fa5164520a7,2022-05-01,True,,,,,,
5c567f55d8e97d09124bba815a864501fef63b2d22d7c62be6db7d5353c322e2,2022-05-01,True,,,,,91.0,
14eb215b62098f72d001b66ba35ded3aeb3450eb97941355ffaab473a89aae0b,2022-05-01,True,,,,,,
f459267d2ba357c2169d1e4fd1638337a498da4dc75a18609f94d4f0ce98e6c1,2022-05-01,True,,,,,,
a033ab19ab2307245082edad477cd9b5809db0be4aea3c49c362858ef746a8c7,2022-05-01,True,,,,,,
8dae60223e080a1650557a3425aa69cc81e03124cd6beb85ca4303a77132c25c,2022-05-01,True,,,,,,23.0
5aa5cc35907107524d81052cad3b9943079938b6cb4fe6457db2cff0b04f7adc,2022-05-01,True,,,,,,
71a79ff3997f04de5f1991726c752efce6aca6f554878b3a933b602ec349bd8a,2022-05-01,True,,,,,,
fc818141468dfbadd85e17135383149e7d691814b76874d7eaf2e78870db0104,2022-05-01,True,,25.0,29.0,,25.0,29.0
452ec4cd660f76fd677a869a8a11a06e18061444861e7544863ca356f3ff9f21,2022-05-01,True,,55.0,21.0,,143.0,29.0
e18be8e995dbd59aaa6fc3d58acb5a58a16fb59c28c1015721076a863129aaa4,2022-05-01,True,,,,,,
8c3bffe023bbc4d8bc33a5bfc714edf5e46760a2ba069d8eee1ede4e64edb644,2022-05-01,True,,49.0,25.0,,305.0,145.0
eb488b77ff6f063807a6908e12ecd52a6392022d12e2d8e42a83bcd68fd7d342,2022-05-01,True,,9.0,15.0,,39.0,137.0
8b640e8cb07e54739a05d10dd0028bdea50bf00b8571aa2ed2862c28937469bf,2022-05-01,True,,23.0,65.0,,185.0,357.0
59f9e25bbc7a9fa2c1dd79bdc33123f5dd9003bed920550c6861c03c53e9dd8b,2022-05-01,True,,51.0,21.0,,351.0,21.0
3e416a6da30d68fe9e3ce17731eb28fc354ef9ee8dfcbe175448e2fcd1bbf3ee,2022-05-01,True,,29.0,27.0,,93.0,87.0
cf71c3b153014414f51b6b5813d96c7457d3c68c1d362e4ff0b39af4e14e97ba,2022-05-01,True,,65.0,,,365.0,
9c920f7aa1a8f13c4add79d7d5a160e3b0276150441b643fb9aebac0d1e2b740,2022-05-01,True,,,,,,
5d7ef7b9fd0dc10faf2d752f500c75fcab2b24074710ea99f19185ccef6dbefb,2022-05-01,True,,,,,,
22bd9ba4dae0c147262cde76c2ba159b5854cac1354686c16cad291bd6a3fbb1,2022-05-01,True,,35.0,39.0,9.0,247.0,265.0
27f90b75d77310a98d60c5094dfea8f49b118cf29b6015f8d8a29424aa1154f9,2022-05-01,True,,15.0,,,17.0,
8492d7b5c50dcd8ca3f8a3bc6dc857ce3b14046b3808fe92f960a783ceca789b,2022-05-01,True,,25.0,63.0,,173.0,275.0
ba9fd7cf7a4528f70d19531f54b99ea1a22a90202aa602fff9983534359d32fa,2022-05-01,True,,,,,,
73038978324bb7b7d9ea596d8d6d2ea7bc2e22c8b6aa26ae0f31254d2857b4a0,2022-05-01,True,,65.0,,7.0,319.0,17.0
b6e2cf9aee101978840fb96f0d4e589bbe4da27ae785c41a6422f53877bcb738,2022-05-01,True,,,,,,
51205e2454a80257ed9ec90b6e02fd1e6b015c073f16ac08d2b5e27ac59c6e85,2022-05-01,True,,,,,133.0,159.0
15c2858aa40b5d31461e206376dc4405abbbcb5078632ae6096936168f502b29,2022-05-01,True,,,,,,
c6bf1abc9d142acd04f9b6ffac29fb828e1ebd7674bde9199aa4feac4dd24fca,2022-05-01,True,,,,,,
dc52906a332a1df12100c0d15c8a193e7bb9a16a759ce1a2f7c4ff4fda8b2f19,2022-05-01,True,,,59.0,,,335.0
0b2eaac609853c5d5cb930994c6f68a008414ad78c1c0f333cf991f6ac1e0380,2022-05-01,True,,,51.0,7.0,15.0,341.0
b137fb6393382d8fca68bd8d48edd4e9e616734a64ae120dbbcbb983287490d6,2022-05-01,True,,13.0,61.0,,167.0,291.0
2d757e0e3ac45903c0a426243dce5b3bfbe65e73de2ab660336e7e157051f60e,2022-05-01,True,,,13.0,7.0,85.0,151.0
71802775b6a5606baaf5228939b90248ca6d287e0eed2d698bcc9c7fc55bf98b,2022-05-01,True,,11.0,59.0,,61.0,313.0
3252217b855415dbddcd1bdd0eb390107029b0a3e2c2e6bdf8fddbd53ad2758a,2022-05-01,True,,59.0,65.0,9.0,289.0,363.0
9abb98f62296590a435df9330e47d178f37d2cc8d955df6c00486cfe105fcb07,2022-05-01,True,,,,,,
15a73b65b43978e9981e36eefb428d109b2fc787fed499d3d345c1fa8f2107f5,2022-05-01,True,,65.0,,,365.0,
0e4bd8772b9d99a487000328f2b521d802b6cc3039826ef7adb94e2cfef8ccc8,2022-05-01,True,,,,,,
5071ec6ffa6e38a167436784291f048fa98be08919d613888470b0fcb53adf75,2022-05-01,True,,,,,,
a1d0e0a4cb4e247fe692aee6c762bb12866b13d98bec3b906b57c998f1f11aff,2022-05-01,True,,,,,,
c5d92b7306e7cbb022054e1b90b7e12409acc94d07042d6ac98c137f52bb7fde,2022-05-01,True,,47.0,9.0,,297.0,65.0
53955c09b5092760a34149d019e763ead4f19d640f86428585bf0021bef64a71,2022-05-01,True,,41.0,53.0,,103.0,169.0
85ce5949c47e2ab6cb2a2a47881076181f5cf18a20b48025ce56d6cb498a48f2,2022-05-01,True,,65.0,,9.0,357.0,77.0
6958a94288bf6e51560b1106e4889d45c8437ab7be9ae5d914887c1f15efd3df,2022-05-01,True,,,,,,
63a4c60e1d30dfd87b0fcae770220748c124d9b1a497fced5584617aac7b2526,2022-05-01,True,,,,,,
e66b6fd032cc038e8fd6888a99c007c7fc6552912d922551fdbb80deed374a1f,2022-05-01,True,,,,,,
78bfaf3f71af4751afa195d5b19cecb1fc821925dc2ac868653e0a958ae98ba2,2022-05-01,True,,59.0,9.0,,323.0,39.0
dda9a27090b3ae62de9337b64f6f59fed8d5e1d598e9f65830a7a33463c3c744,2022-05-01,True,,65.0,,,365.0,
e03d7fa0caab6491b806dfe73bd2a9337423c569b6b5870eebd631a76bcd91e8,2022-05-01,True,,,,,,
96696d51adc0cb183588d417489bcf9054aa6b78fe69c69e9dd582577ec25de2,2022-05-01,True,,,,,,
a10fe7681e466a33720c71c5df5885a29e5d6ca53c17977f463b8aec5356ffc3,2022-05-01,True,,,,,,
247b21e5e4d7bfbea493b24274040273a1c73e4a164bf25efafc24b8bfd53eea,2022-05-01,True,,65.0,,9.0,363.0,39.0
9caf5a0e144038f387dfd6543f0150ad4263d02dea2a9883159c88e6025f3bd0,2022-05-01,True,,33.0,65.0,13.0,239.0,349.0
98ad86747198c561b2e581181ac2e74440aa6265c1ae4337bb9e147db3d08075,2022-05-01,True,9.0,13.0,65.0,11.0,41.0,163.0
400fcc69355fb505e93b40b81ed1ecb00bcefb165fa0f325dd8269d2fbd7a7bc,2022-05-01,True,,25.0,61.0,,285.0,355.0
2e36e2fe8b36e742537f2e335e7cc98a93d2a2dbbc74f8e32f1782560bc7405d,2022-05-01,True,,,,,,
2fbdc76fbd7d8aaf2a80de3a77f9b039b4b55ee784c98dd5e6c1b80f9e0a820e,2022-05-01,True,,,,,,
1e74378516e00f060de9e155c06bc65956e09120a4496ffe1e38381d7e9d36ee,2022-05-01,True,,25.0,7.0,11.0,193.0,9.0
832298c6c28b6aeb1021daeba6c4883d2d4db434b34a0d2b41364404dd0c0b58,2022-05-01,True,,,,,,
6e5adf6081e1fe257ca15b1103bbd4504f2fff907fa39aec580d4f8bc8da57b9,2022-05-01,True,,,,,,
c0432ceda99a37fa5fa7105d76986a59fea7bb522dc65143df2a1467ea43916d,2022-05-01,True,,43.0,25.0,17.0,343.0,25.0
430932f0150ac015729af7d799d470a463db12e72713844987c888175ac8c5d7,2022-05-01,True,,,7.0,7.0,,17.0
0eb145ff72f63003cb415330b807c09587099d4cc7e6b11a65ef055868df2cfb,2022-05-01,True,,27.0,15.0,,193.0,201.0
58bbafb953bae8f2522117dc48f1152a6859161fdfe7f24da33481315add9d12,2022-05-01,True,,,,,,
21e4d858e41fb47f1a9cb5085a85efbb85e9b4cda848461e55d66c3cc18bb247,2022-05-01,True,,,,,,
0f26a5fc62309c32deebd66febbd9ad7fbf041144b72253aaf7eb4864da5e77e,2022-05-01,True,,29.0,43.0,,275.0,121.0
3d4f06833321dd768cac36576d1803cf7dde699d273c47d1d71e4f625533252f,2022-05-01,True,7.0,25.0,61.0,9.0,187.0,293.0
5d62aaee5defa4ec9e4ca8e3d3374f319e9d8756444e14ad52af2f7b2c21afdb,2022-05-01,True,,,,,,11.0
9db8591dc5db310c8ba17e00d4f8388edbae7eb668f801fedb313c4710240061,2022-05-01,True,,63.0,7.0,,361.0,7.0
fccfa3dff66507cd8f3b8e6cdcd5ee52c5961f020474d7e592f42a283bb1f5b8,2022-05-01,True,,31.0,57.0,,211.0,319.0
588a59c3e36e1a1030178be9cb69a8376b1950c2e728d3fc9c37751a67d4302b,2022-05-01,True,,37.0,9.0,13.0,59.0,157.0
ad156e8546f1232aaa26fc4ab8eeb3a431932839237ee587667f389b5ff4a3d7,2022-05-01,True,,,,,,
36cea752384bad9f9a288319d7fac03f48dfb04c9f7c8e57d579d222ea7906e9,2022-05-01,True,,,,,,
2b4f0ebe57998baff8f85add2260b88158c1053a18bfd380f8bf1ddd496e9280,2022-05-01,True,,,,,,
0808184708d724340a94b2f7140dfa19350182db780e9611f3ead5d6e8766b31,2022-05-01,True,,33.0,51.0,7.0,139.0,315.0
8640edfe6705f5a19f32dfe885ad6f3f4b23e50208910c81c7a5057f944d874f,2022-05-01,True,,27.0,37.0,,177.0,209.0
3b4856f9b2ffeb912227fad2cfdb2a7d1dc4c0c1f7f0ff8318ccc9c922210ab3,2022-05-01,True,,7.0,65.0,13.0,43.0,357.0
d2baa4ded4746e3f98bc2ce80ed8b5249de325e6a684ca3178f3e9124c8460f3,2022-05-01,True,,,,,,
a76d4b0185e8a678b9e89371ab1986358429b92271a4f8162b6f683737aa6257,2022-05-01,True,,,,,,
e63d323137ffe6371c69ba9379b2ba700d0959e1b415b818e01344b5e52a9624,2022-05-01,True,,43.0,55.0,9.0,241.0,259.0
d85aad6a7b3894a814cf72a2ed5cb47d212598880389158c4b5c944b733ca1e6,2022-05-01,True,,,,,,
121ed6e017c4b664c61f9b2abd645159b862cf2a3e994885500e968fa8680aa8,2022-05-01,True,,61.0,57.0,9.0,335.0,289.0
67e0ea73839a5b62690f992d93167583a297e393376eb0c5c4870111ad670a0d,2022-05-01,True,,63.0,15.0,17.0,295.0,139.0
126efac547d5f72bfd09e8425e3605b34a6dc2f0597e5eef79204fe92c72f3b2,2022-05-01,True,,,,,,
f35a3cfd6e7416173f6ca31b11db3b2ed9128c3bdbf931fc980efc9f253e90cc,2022-05-01,True,,61.0,51.0,7.0,331.0,295.0
d2c9b9e85d377dfbdd39a50b4e4bf65224d724950e16f11280d8a5c2b073f581,2022-05-01,True,11.0,,37.0,43.0,9.0,177.0
16f5c89eb56657bb7f879d940032366f7aaa050c6fad9bd0772b9a42c8d3b958,2022-05-01,True,,,,,,
2959f83712fd0df9849c768eb66132db7f8e3eae2aebf3b14da5fa1716046994,2022-05-01,True,,,,,,
746698ec2c7d1b05b8d53aa4b470a169c87c2057f53ca80f7673a94356822aed,2022-05-01,True,,,,,,
cb62da382cb47ca944f707c7be98c3444dfb7bbf5fc6415ec518e3f2882f6d99,2022-05-01,True,,,,,,
576658e35c38da4082075432ab0ea328309d84c69c04e88d2bed04c21a131dd9,2022-05-01,True,,51.0,25.0,7.0,293.0,185.0
0f6443f5b4089d9bc63985133726b06feecc649312e5c0c0602878c3fcc6e999,2022-05-01,True,7.0,57.0,65.0,23.0,299.0,343.0
442c5ecec08345c40926b78c79ff98e3420112fe2e7fb07979c8690dbf86fa35,2022-05-01,True,,,,,,
bb372f14ac2548ddee5add828e6a39d4c10c2a442ee0c067b34d017267b892c9,2022-05-01,True,,,,,,
466abd743afd0707110427305be915ccedcbefe0deff7374b96208e81b666242,2022-05-01,True,,,,,,
7d941c16f609ab9fe26570a5e40e1933032febfabfaeb832f46fafd8d7eadd6f,2022-05-01,True,,51.0,23.0,,293.0,161.0
